,Learning rates,Number of leaf nodes,Number of trees,MSE
2436,0.35421052631578953,7.0,85.0,347394.38043066603
2437,0.35421052631578953,7.0,90.0,334655.6744307254
2438,0.35421052631578953,7.0,96.0,323659.8156922918
2439,0.35421052631578953,7.0,101.0,329372.16813292186
2440,0.35421052631578953,12.0,1.0,308863.0152927992
2441,0.35421052631578953,12.0,6.0,263000.8199518682
2442,0.35421052631578953,12.0,12.0,192287.58364947932
2443,0.35421052631578953,12.0,17.0,179545.22361868978
2444,0.35421052631578953,12.0,22.0,186274.42212860083
2445,0.35421052631578953,12.0,27.0,193783.1146389657
2446,0.35421052631578953,12.0,33.0,189859.95084892737
2447,0.35421052631578953,12.0,38.0,193357.5271665331
2448,0.35421052631578953,12.0,43.0,185660.8109944419
2449,0.35421052631578953,12.0,48.0,178912.27178058572
2450,0.35421052631578953,12.0,54.0,173676.84415860177
2451,0.35421052631578953,12.0,59.0,159422.79698705964
2452,0.35421052631578953,12.0,64.0,176560.75025134606
2453,0.35421052631578953,12.0,69.0,177225.0788111059
2454,0.35421052631578953,12.0,75.0,168148.00547238742
2455,0.35421052631578953,12.0,80.0,169460.2379504053
2456,0.35421052631578953,12.0,85.0,170516.46369143284
2457,0.35421052631578953,12.0,90.0,174681.72268120732
2458,0.35421052631578953,12.0,96.0,179544.0488408953
2459,0.35421052631578953,12.0,101.0,164422.17123604077
2460,0.35421052631578953,18.0,1.0,219294.31506516619
2461,0.35421052631578953,18.0,6.0,138041.48894824184
2462,0.35421052631578953,18.0,12.0,130315.79234979802
2463,0.35421052631578953,18.0,17.0,117681.3636127058
2464,0.35421052631578953,18.0,22.0,117101.26065356124
2465,0.35421052631578953,18.0,27.0,124461.95687146897
2466,0.35421052631578953,18.0,33.0,122876.36608799893
2467,0.35421052631578953,18.0,38.0,130242.57641365925
2468,0.35421052631578953,18.0,43.0,112483.76773165623
2469,0.35421052631578953,18.0,48.0,116704.06037217213
2470,0.35421052631578953,18.0,54.0,119627.6994027285
2471,0.35421052631578953,18.0,59.0,107955.61494553507
2472,0.35421052631578953,18.0,64.0,99629.67515781359
2473,0.35421052631578953,18.0,69.0,116653.06030050038
2474,0.35421052631578953,18.0,75.0,121673.89673893845
2475,0.35421052631578953,18.0,80.0,115162.60810056597
2476,0.35421052631578953,18.0,85.0,120471.5124791835
2477,0.35421052631578953,18.0,90.0,109975.77776342457
2478,0.35421052631578953,18.0,96.0,98447.94381371206
2479,0.35421052631578953,18.0,101.0,111040.17789778441
2480,0.35421052631578953,23.0,1.0,211075.26558636513
2481,0.35421052631578953,23.0,6.0,137611.6503912401
2482,0.35421052631578953,23.0,12.0,101597.87882549629
2483,0.35421052631578953,23.0,17.0,102616.70482161752
2484,0.35421052631578953,23.0,22.0,99423.8473466973
2485,0.35421052631578953,23.0,27.0,96739.04371999302
2486,0.35421052631578953,23.0,33.0,97312.8325862306
2487,0.35421052631578953,23.0,38.0,96434.56594295404
2488,0.35421052631578953,23.0,43.0,98721.86126859546
2489,0.35421052631578953,23.0,48.0,97913.47283264383
2490,0.35421052631578953,23.0,54.0,93753.13517494348
2491,0.35421052631578953,23.0,59.0,100472.72971377117
2492,0.35421052631578953,23.0,64.0,90559.5350279415
2493,0.35421052631578953,23.0,69.0,104556.88447204519
2494,0.35421052631578953,23.0,75.0,96728.32779091463
2495,0.35421052631578953,23.0,80.0,98785.53233379302
2496,0.35421052631578953,23.0,85.0,85381.77923097728
2497,0.35421052631578953,23.0,90.0,93964.97671879323
2498,0.35421052631578953,23.0,96.0,93438.67667621061
2499,0.35421052631578953,23.0,101.0,84393.88869822261
2500,0.35421052631578953,28.0,1.0,158159.25123663526
2501,0.35421052631578953,28.0,6.0,111122.4252019069
2502,0.35421052631578953,28.0,12.0,102529.27046553134
2503,0.35421052631578953,28.0,17.0,97676.02525858818
2504,0.35421052631578953,28.0,22.0,87499.68718897463
2505,0.35421052631578953,28.0,27.0,88571.34943449439
2506,0.35421052631578953,28.0,33.0,87869.96080941892
2507,0.35421052631578953,28.0,38.0,94507.5912418054
2508,0.35421052631578953,28.0,43.0,81778.01565485464
2509,0.35421052631578953,28.0,48.0,80506.42064549154
2510,0.35421052631578953,28.0,54.0,83401.88133569923
2511,0.35421052631578953,28.0,59.0,80775.19317356295
2512,0.35421052631578953,28.0,64.0,81651.98446281342
2513,0.35421052631578953,28.0,69.0,79305.08955274653
2514,0.35421052631578953,28.0,75.0,73467.61634109128
2515,0.35421052631578953,28.0,80.0,84810.23869295935
2516,0.35421052631578953,28.0,85.0,79885.69673703286
2517,0.35421052631578953,28.0,90.0,75297.9559992345
2518,0.35421052631578953,28.0,96.0,74696.72861651449
2519,0.35421052631578953,28.0,101.0,75329.31227297164
2520,0.35421052631578953,33.0,1.0,121759.70638925677
2521,0.35421052631578953,33.0,6.0,105074.34780947994
2522,0.35421052631578953,33.0,12.0,79164.84503674047
2523,0.35421052631578953,33.0,17.0,74171.18187789351
2524,0.35421052631578953,33.0,22.0,77833.1825292798
2525,0.35421052631578953,33.0,27.0,75600.72927709285
2526,0.35421052631578953,33.0,33.0,74013.68670459544
2527,0.35421052631578953,33.0,38.0,68907.6617883054
2528,0.35421052631578953,33.0,43.0,71682.65590092776
2529,0.35421052631578953,33.0,48.0,69846.2035270972
2530,0.35421052631578953,33.0,54.0,70388.33512540165
2531,0.35421052631578953,33.0,59.0,72530.21186050073
2532,0.35421052631578953,33.0,64.0,73340.78015613559
2533,0.35421052631578953,33.0,69.0,71061.99176105256
2534,0.35421052631578953,33.0,75.0,68728.72346802772
2535,0.35421052631578953,33.0,80.0,68082.35705783355
2536,0.35421052631578953,33.0,85.0,68007.31120846664
2537,0.35421052631578953,33.0,90.0,69187.652235331
2538,0.35421052631578953,33.0,96.0,65734.90800183234
2539,0.35421052631578953,33.0,101.0,65351.520192334254
2540,0.35421052631578953,38.0,1.0,172125.56585856518
2541,0.35421052631578953,38.0,6.0,79506.5567900093
2542,0.35421052631578953,38.0,12.0,75875.70687421534
2543,0.35421052631578953,38.0,17.0,81115.99945383765
2544,0.35421052631578953,38.0,22.0,71666.8516919302
2545,0.35421052631578953,38.0,27.0,64236.30652205535
2546,0.35421052631578953,38.0,33.0,63620.5716759872
2547,0.35421052631578953,38.0,38.0,68327.09502794665
2548,0.35421052631578953,38.0,43.0,68665.57229288355
2549,0.35421052631578953,38.0,48.0,70141.91357982962
2550,0.35421052631578953,38.0,54.0,62058.76121141632
2551,0.35421052631578953,38.0,59.0,61516.934029600554
2552,0.35421052631578953,38.0,64.0,57739.497587055324
2553,0.35421052631578953,38.0,69.0,59530.265103367
2554,0.35421052631578953,38.0,75.0,59585.60702616688
2555,0.35421052631578953,38.0,80.0,68344.16959263998
2556,0.35421052631578953,38.0,85.0,56912.814432815176
2557,0.35421052631578953,38.0,90.0,58826.22807474073
2558,0.35421052631578953,38.0,96.0,52931.2652280991
2559,0.35421052631578953,38.0,101.0,57020.69010613546
2560,0.35421052631578953,44.0,1.0,180989.95629815577
2561,0.35421052631578953,44.0,6.0,72646.64893302367
2562,0.35421052631578953,44.0,12.0,59446.4044041314
2563,0.35421052631578953,44.0,17.0,62688.70964804092
2564,0.35421052631578953,44.0,22.0,70703.1915308157
2565,0.35421052631578953,44.0,27.0,63686.53684943276
2566,0.35421052631578953,44.0,33.0,61143.53379166899
2567,0.35421052631578953,44.0,38.0,48195.18446067671
2568,0.35421052631578953,44.0,43.0,51407.70602502069
2569,0.35421052631578953,44.0,48.0,61279.22438559255
2570,0.35421052631578953,44.0,54.0,56892.79414608713
2571,0.35421052631578953,44.0,59.0,49721.178162767945
2572,0.35421052631578953,44.0,64.0,58143.638191164886
2573,0.35421052631578953,44.0,69.0,61148.12016761619
2574,0.35421052631578953,44.0,75.0,54257.468035565194
2575,0.35421052631578953,44.0,80.0,61217.565079630775
2576,0.35421052631578953,44.0,85.0,57304.65054654114
2577,0.35421052631578953,44.0,90.0,56315.58312263393
2578,0.35421052631578953,44.0,96.0,56231.53317070191
2579,0.35421052631578953,44.0,101.0,51930.15309400707
2580,0.35421052631578953,49.0,1.0,122339.34026762597
2581,0.35421052631578953,49.0,6.0,74247.62662813178
2582,0.35421052631578953,49.0,12.0,63577.20723896445
2583,0.35421052631578953,49.0,17.0,70969.1550016602
2584,0.35421052631578953,49.0,22.0,63483.55430346594
2585,0.35421052631578953,49.0,27.0,58684.284209092475
2586,0.35421052631578953,49.0,33.0,50921.03179591136
2587,0.35421052631578953,49.0,38.0,51274.05866525681
2588,0.35421052631578953,49.0,43.0,54402.05948087927
2589,0.35421052631578953,49.0,48.0,49613.5118138233
2590,0.35421052631578953,49.0,54.0,54093.18436066222
2591,0.35421052631578953,49.0,59.0,53776.790744489546
2592,0.35421052631578953,49.0,64.0,49708.99988512132
2593,0.35421052631578953,49.0,69.0,49063.42514344594
2594,0.35421052631578953,49.0,75.0,53715.6605188497
2595,0.35421052631578953,49.0,80.0,45643.82395696604
2596,0.35421052631578953,49.0,85.0,54609.414076692054
2597,0.35421052631578953,49.0,90.0,50903.33392005567
2598,0.35421052631578953,49.0,96.0,52648.35414113083
2599,0.35421052631578953,49.0,101.0,53432.85106858213
2600,0.35421052631578953,54.0,1.0,121216.72813555096
2601,0.35421052631578953,54.0,6.0,69232.82101123586
2602,0.35421052631578953,54.0,12.0,56314.26282324116
2603,0.35421052631578953,54.0,17.0,54076.52841556531
2604,0.35421052631578953,54.0,22.0,55954.34112172141
2605,0.35421052631578953,54.0,27.0,53190.5857811495
2606,0.35421052631578953,54.0,33.0,53017.54324136154
2607,0.35421052631578953,54.0,38.0,52270.93171069427
2608,0.35421052631578953,54.0,43.0,50839.58621615426
2609,0.35421052631578953,54.0,48.0,52170.28848013228
2610,0.35421052631578953,54.0,54.0,52087.59348751728
2611,0.35421052631578953,54.0,59.0,50255.36991060551
2612,0.35421052631578953,54.0,64.0,49874.00037937349
2613,0.35421052631578953,54.0,69.0,51371.97013817221
2614,0.35421052631578953,54.0,75.0,48569.324188778075
2615,0.35421052631578953,54.0,80.0,51265.329685508164
2616,0.35421052631578953,54.0,85.0,52166.70067809362
2617,0.35421052631578953,54.0,90.0,49188.93291253584
2618,0.35421052631578953,54.0,96.0,47803.161012342534
2619,0.35421052631578953,54.0,101.0,49554.33521984169
2620,0.35421052631578953,59.0,1.0,95141.78651406273
2621,0.35421052631578953,59.0,6.0,62739.623571483484
2622,0.35421052631578953,59.0,12.0,57025.597343279034
2623,0.35421052631578953,59.0,17.0,50223.05605235541
2624,0.35421052631578953,59.0,22.0,57969.843898021
2625,0.35421052631578953,59.0,27.0,60009.94962565126
2626,0.35421052631578953,59.0,33.0,48830.95013054999
2627,0.35421052631578953,59.0,38.0,49455.40710778068
2628,0.35421052631578953,59.0,43.0,45380.63145933509
2629,0.35421052631578953,59.0,48.0,52316.6601369034
2630,0.35421052631578953,59.0,54.0,42887.50106301935
2631,0.35421052631578953,59.0,59.0,49670.06485512412
2632,0.35421052631578953,59.0,64.0,46869.02295571625
2633,0.35421052631578953,59.0,69.0,51183.12904696021
2634,0.35421052631578953,59.0,75.0,50554.28987009146
2635,0.35421052631578953,59.0,80.0,44049.42973583263
2636,0.35421052631578953,59.0,85.0,49852.15527701869
2637,0.35421052631578953,59.0,90.0,46243.17791366731
2638,0.35421052631578953,59.0,96.0,39067.90582903244
2639,0.35421052631578953,59.0,101.0,45936.71522497333
2640,0.35421052631578953,65.0,1.0,112692.06404091096
2641,0.35421052631578953,65.0,6.0,52906.20054825291
2642,0.35421052631578953,65.0,12.0,55825.6663036416
2643,0.35421052631578953,65.0,17.0,60996.487262473696
2644,0.35421052631578953,65.0,22.0,47091.59426756292
2645,0.35421052631578953,65.0,27.0,49820.67947718516
2646,0.35421052631578953,65.0,33.0,46817.86323335394
2647,0.35421052631578953,65.0,38.0,42983.653794812584
2648,0.35421052631578953,65.0,43.0,40289.54258760516
2649,0.35421052631578953,65.0,48.0,50947.492102924814
2650,0.35421052631578953,65.0,54.0,47367.79556849385
2651,0.35421052631578953,65.0,59.0,43753.32016573016
2652,0.35421052631578953,65.0,64.0,50379.33992107485
2653,0.35421052631578953,65.0,69.0,43254.160965692485
2654,0.35421052631578953,65.0,75.0,41658.26766358619
2655,0.35421052631578953,65.0,80.0,43963.974373064
2656,0.35421052631578953,65.0,85.0,46981.51927825527
2657,0.35421052631578953,65.0,90.0,41948.502588440075
2658,0.35421052631578953,65.0,96.0,40393.483494013606
2659,0.35421052631578953,65.0,101.0,45436.902465390645
2660,0.35421052631578953,70.0,1.0,103806.93240876985
2661,0.35421052631578953,70.0,6.0,68235.49376198828
2662,0.35421052631578953,70.0,12.0,56464.489028825265
2663,0.35421052631578953,70.0,17.0,55414.56671955747
2664,0.35421052631578953,70.0,22.0,49571.398013996986
2665,0.35421052631578953,70.0,27.0,53147.86227749099
2666,0.35421052631578953,70.0,33.0,45849.56329511511
2667,0.35421052631578953,70.0,38.0,50743.761398303744
2668,0.35421052631578953,70.0,43.0,48967.310932043765
2669,0.35421052631578953,70.0,48.0,46747.1272202729
2670,0.35421052631578953,70.0,54.0,38995.80476869986
2671,0.35421052631578953,70.0,59.0,40062.227484815914
2672,0.35421052631578953,70.0,64.0,48492.76440102506
2673,0.35421052631578953,70.0,69.0,44202.14689757864
2674,0.35421052631578953,70.0,75.0,45665.607909113125
2675,0.35421052631578953,70.0,80.0,45056.99913664377
2676,0.35421052631578953,70.0,85.0,42851.50408945371
2677,0.35421052631578953,70.0,90.0,45181.80111388356
2678,0.35421052631578953,70.0,96.0,44238.70180790206
2679,0.35421052631578953,70.0,101.0,41638.97915201309
2680,0.35421052631578953,75.0,1.0,88943.29300699137
2681,0.35421052631578953,75.0,6.0,66739.22622418539
2682,0.35421052631578953,75.0,12.0,47954.85173805619
2683,0.35421052631578953,75.0,17.0,56881.544748080916
2684,0.35421052631578953,75.0,22.0,49609.58635676882
2685,0.35421052631578953,75.0,27.0,46545.109285243736
2686,0.35421052631578953,75.0,33.0,46845.12623575726
2687,0.35421052631578953,75.0,38.0,48563.28196226576
2688,0.35421052631578953,75.0,43.0,42736.67951057264
2689,0.35421052631578953,75.0,48.0,44457.52580200103
2690,0.35421052631578953,75.0,54.0,47780.38694829876
2691,0.35421052631578953,75.0,59.0,48704.2964644
2692,0.35421052631578953,75.0,64.0,43821.444530641624
2693,0.35421052631578953,75.0,69.0,47115.80016514823
2694,0.35421052631578953,75.0,75.0,44660.87477039456
2695,0.35421052631578953,75.0,80.0,41913.21897428507
2696,0.35421052631578953,75.0,85.0,42892.07115380654
2697,0.35421052631578953,75.0,90.0,44793.10657718065
2698,0.35421052631578953,75.0,96.0,37910.047707560254
2699,0.35421052631578953,75.0,101.0,42659.241154937015
2700,0.35421052631578953,80.0,1.0,102020.87129367313
2701,0.35421052631578953,80.0,6.0,45472.09325565574
2702,0.35421052631578953,80.0,12.0,58296.29619647157
2703,0.35421052631578953,80.0,17.0,50996.58186114072
2704,0.35421052631578953,80.0,22.0,47886.42866022478
2705,0.35421052631578953,80.0,27.0,45997.52775281884
2706,0.35421052631578953,80.0,33.0,45282.74877976305
2707,0.35421052631578953,80.0,38.0,49674.84863689957
2708,0.35421052631578953,80.0,43.0,40763.7976628135
2709,0.35421052631578953,80.0,48.0,45403.733550880985
2710,0.35421052631578953,80.0,54.0,46091.34046709936
2711,0.35421052631578953,80.0,59.0,41353.94155605113
2712,0.35421052631578953,80.0,64.0,44607.904537819755
2713,0.35421052631578953,80.0,69.0,40166.00774480214
2714,0.35421052631578953,80.0,75.0,38055.14708745729
2715,0.35421052631578953,80.0,80.0,44215.16773952718
2716,0.35421052631578953,80.0,85.0,42251.43538592447
2717,0.35421052631578953,80.0,90.0,43822.34638589321
2718,0.35421052631578953,80.0,96.0,42517.94342159215
2719,0.35421052631578953,80.0,101.0,43100.05040658289
2720,0.35421052631578953,85.0,1.0,82984.07436694855
2721,0.35421052631578953,85.0,6.0,64004.50161627716
2722,0.35421052631578953,85.0,12.0,47836.93427445442
2723,0.35421052631578953,85.0,17.0,49715.320322960164
2724,0.35421052631578953,85.0,22.0,50999.20759511139
2725,0.35421052631578953,85.0,27.0,53923.983392120914
2726,0.35421052631578953,85.0,33.0,37767.64439324381
2727,0.35421052631578953,85.0,38.0,47552.10727781578
2728,0.35421052631578953,85.0,43.0,44931.71109310412
2729,0.35421052631578953,85.0,48.0,46030.822702705205
2730,0.35421052631578953,85.0,54.0,38568.25120312141
2731,0.35421052631578953,85.0,59.0,45047.81218223567
2732,0.35421052631578953,85.0,64.0,42931.272017978816
2733,0.35421052631578953,85.0,69.0,43847.42608277498
2734,0.35421052631578953,85.0,75.0,42823.544556080014
2735,0.35421052631578953,85.0,80.0,43560.713517970165
2736,0.35421052631578953,85.0,85.0,43399.52158179528
2737,0.35421052631578953,85.0,90.0,41888.12797445901
2738,0.35421052631578953,85.0,96.0,41481.52767669016
2739,0.35421052631578953,85.0,101.0,40897.89523446667
2740,0.35421052631578953,91.0,1.0,89144.81138340199
2741,0.35421052631578953,91.0,6.0,66034.77545655075
2742,0.35421052631578953,91.0,12.0,51937.26765253075
2743,0.35421052631578953,91.0,17.0,42867.80634696939
2744,0.35421052631578953,91.0,22.0,46552.74080728696
2745,0.35421052631578953,91.0,27.0,38002.497829124244
2746,0.35421052631578953,91.0,33.0,39761.47324542809
2747,0.35421052631578953,91.0,38.0,44934.390500051275
2748,0.35421052631578953,91.0,43.0,42155.93309327788
2749,0.35421052631578953,91.0,48.0,44936.74142946553
2750,0.35421052631578953,91.0,54.0,44565.43601813503
2751,0.35421052631578953,91.0,59.0,42303.34667772934
2752,0.35421052631578953,91.0,64.0,43085.85496237355
2753,0.35421052631578953,91.0,69.0,41248.37133689177
2754,0.35421052631578953,91.0,75.0,40866.18996742371
2755,0.35421052631578953,91.0,80.0,42204.64559838659
2756,0.35421052631578953,91.0,85.0,41590.57766487295
2757,0.35421052631578953,91.0,90.0,40361.840432857054
2758,0.35421052631578953,91.0,96.0,41053.100772208825
2759,0.35421052631578953,91.0,101.0,40499.99238609861
2760,0.35421052631578953,96.0,1.0,95182.85260666786
2761,0.35421052631578953,96.0,6.0,53179.813141806844
2762,0.35421052631578953,96.0,12.0,50010.83611445601
2763,0.35421052631578953,96.0,17.0,49638.700280576275
2764,0.35421052631578953,96.0,22.0,44984.616231921435
2765,0.35421052631578953,96.0,27.0,44310.11064677242
2766,0.35421052631578953,96.0,33.0,49604.92297902189
2767,0.35421052631578953,96.0,38.0,42222.0096424597
2768,0.35421052631578953,96.0,43.0,43161.887760453246
2769,0.35421052631578953,96.0,48.0,43449.01089097618
2770,0.35421052631578953,96.0,54.0,42226.05097199068
2771,0.35421052631578953,96.0,59.0,42081.78950414506
2772,0.35421052631578953,96.0,64.0,41069.05529904708
2773,0.35421052631578953,96.0,69.0,41626.507682668605
2774,0.35421052631578953,96.0,75.0,41461.67532890937
2775,0.35421052631578953,96.0,80.0,41164.37184359473
2776,0.35421052631578953,96.0,85.0,41476.75719439692
2777,0.35421052631578953,96.0,90.0,41735.51118653878
2778,0.35421052631578953,96.0,96.0,41188.57409312694
2779,0.35421052631578953,96.0,101.0,41094.67911888748
2780,0.35421052631578953,101.0,1.0,90426.80578612101
2781,0.35421052631578953,101.0,6.0,58069.63086839115
2782,0.35421052631578953,101.0,12.0,48063.119366986364
2783,0.35421052631578953,101.0,17.0,46808.66873201328
2784,0.35421052631578953,101.0,22.0,38795.04139664654
2785,0.35421052631578953,101.0,27.0,43465.87088943054
2786,0.35421052631578953,101.0,33.0,44504.88554509753
2787,0.35421052631578953,101.0,38.0,34675.669337393694
2788,0.35421052631578953,101.0,43.0,37608.66008668646
2789,0.35421052631578953,101.0,48.0,42046.40577252894
2790,0.35421052631578953,101.0,54.0,42445.224499991295
2791,0.35421052631578953,101.0,59.0,41291.411846482784
2792,0.35421052631578953,101.0,64.0,41977.53347857152
2793,0.35421052631578953,101.0,69.0,40514.403673813555
