,Learning rates,Number of leaf nodes,Number of trees,MSE
7356,1.0426315789473686,38.0,85.0,105076.77439710608
7357,1.0426315789473686,38.0,90.0,105019.85211685837
7358,1.0426315789473686,38.0,96.0,105890.467901201
7359,1.0426315789473686,38.0,101.0,100457.68470634067
7360,1.0426315789473686,44.0,1.0,568717.9738808707
7361,1.0426315789473686,44.0,6.0,161775.6099591472
7362,1.0426315789473686,44.0,12.0,132314.88590801935
7363,1.0426315789473686,44.0,17.0,130818.20352987178
7364,1.0426315789473686,44.0,22.0,132111.8001805235
7365,1.0426315789473686,44.0,27.0,119018.71422260937
7366,1.0426315789473686,44.0,33.0,114153.85512543024
7367,1.0426315789473686,44.0,38.0,106916.62586201713
7368,1.0426315789473686,44.0,43.0,107934.43853480433
7369,1.0426315789473686,44.0,48.0,110563.0866406002
7370,1.0426315789473686,44.0,54.0,109301.54374412549
7371,1.0426315789473686,44.0,59.0,110305.43489744779
7372,1.0426315789473686,44.0,64.0,108190.92120442804
7373,1.0426315789473686,44.0,69.0,106637.83113520649
7374,1.0426315789473686,44.0,75.0,106865.803999904
7375,1.0426315789473686,44.0,80.0,99938.37510335607
7376,1.0426315789473686,44.0,85.0,105010.85069580706
7377,1.0426315789473686,44.0,90.0,104689.55934908327
7378,1.0426315789473686,44.0,96.0,106016.86975586497
7379,1.0426315789473686,44.0,101.0,100453.38927715465
7380,1.0426315789473686,49.0,1.0,568717.9738808707
7381,1.0426315789473686,49.0,6.0,161775.6099591472
7382,1.0426315789473686,49.0,12.0,132314.88590801938
7383,1.0426315789473686,49.0,17.0,137375.67423586277
7384,1.0426315789473686,49.0,22.0,125461.03916820945
7385,1.0426315789473686,49.0,27.0,125559.47240580486
7386,1.0426315789473686,49.0,33.0,107565.43198152643
7387,1.0426315789473686,49.0,38.0,113379.68890947202
7388,1.0426315789473686,49.0,43.0,113320.10620077266
7389,1.0426315789473686,49.0,48.0,110563.08664060025
7390,1.0426315789473686,49.0,54.0,109301.54374412562
7391,1.0426315789473686,49.0,59.0,110456.21440062388
7392,1.0426315789473686,49.0,64.0,108184.98566084736
7393,1.0426315789473686,49.0,69.0,101294.00220671788
7394,1.0426315789473686,49.0,75.0,106726.56805576757
7395,1.0426315789473686,49.0,80.0,105134.14164805536
7396,1.0426315789473686,49.0,85.0,99107.568433726
7397,1.0426315789473686,49.0,90.0,99567.69184544566
7398,1.0426315789473686,49.0,96.0,100692.45863865956
7399,1.0426315789473686,49.0,101.0,106280.47925602159
7400,1.0426315789473686,54.0,1.0,568717.9738808708
7401,1.0426315789473686,54.0,6.0,161775.6099591471
7402,1.0426315789473686,54.0,12.0,132314.88590801944
7403,1.0426315789473686,54.0,17.0,130818.2035298718
7404,1.0426315789473686,54.0,22.0,132111.80018052354
7405,1.0426315789473686,54.0,27.0,119018.71422260937
7406,1.0426315789473686,54.0,33.0,107565.43198152643
7407,1.0426315789473686,54.0,38.0,106916.62586201711
7408,1.0426315789473686,54.0,43.0,107934.43853480442
7409,1.0426315789473686,54.0,48.0,105207.95837693798
7410,1.0426315789473686,54.0,54.0,104199.42799332127
7411,1.0426315789473686,54.0,59.0,105350.52629467723
7412,1.0426315789473686,54.0,64.0,108325.89962287711
7413,1.0426315789473686,54.0,69.0,101035.10727109286
7414,1.0426315789473686,54.0,75.0,106732.34941207514
7415,1.0426315789473686,54.0,80.0,105063.90988618681
7416,1.0426315789473686,54.0,85.0,99101.18275845793
7417,1.0426315789473686,54.0,90.0,99457.23748954092
7418,1.0426315789473686,54.0,96.0,100548.28796510829
7419,1.0426315789473686,54.0,101.0,100801.60594423232
7420,1.0426315789473686,59.0,1.0,568717.9738808708
7421,1.0426315789473686,59.0,6.0,161775.60995914714
7422,1.0426315789473686,59.0,12.0,132314.88590801938
7423,1.0426315789473686,59.0,17.0,137375.67423586285
7424,1.0426315789473686,59.0,22.0,132111.8001805235
7425,1.0426315789473686,59.0,27.0,125559.47240580482
7426,1.0426315789473686,59.0,33.0,114153.85512543021
7427,1.0426315789473686,59.0,38.0,113379.688909472
7428,1.0426315789473686,59.0,43.0,113320.10620077267
7429,1.0426315789473686,59.0,48.0,110563.08664060019
7430,1.0426315789473686,59.0,54.0,104199.42799332124
7431,1.0426315789473686,59.0,59.0,105350.52629467714
7432,1.0426315789473686,59.0,64.0,103396.87291336175
7433,1.0426315789473686,59.0,69.0,101171.56604437152
7434,1.0426315789473686,59.0,75.0,101567.06076335123
7435,1.0426315789473686,59.0,80.0,99791.52424898757
7436,1.0426315789473686,59.0,85.0,99547.81247899098
7437,1.0426315789473686,59.0,90.0,105119.93404375875
7438,1.0426315789473686,59.0,96.0,106043.56397133326
7439,1.0426315789473686,59.0,101.0,100576.56652316867
7440,1.0426315789473686,65.0,1.0,568717.9738808708
7441,1.0426315789473686,65.0,6.0,161775.60995914717
7442,1.0426315789473686,65.0,12.0,132314.88590801938
7443,1.0426315789473686,65.0,17.0,137375.6742358628
7444,1.0426315789473686,65.0,22.0,132111.8001805235
7445,1.0426315789473686,65.0,27.0,119018.71422260937
7446,1.0426315789473686,65.0,33.0,107565.43198152634
7447,1.0426315789473686,65.0,38.0,113379.68890947194
7448,1.0426315789473686,65.0,43.0,113320.1062007726
7449,1.0426315789473686,65.0,48.0,110563.08664060023
7450,1.0426315789473686,65.0,54.0,109301.54374412556
7451,1.0426315789473686,65.0,59.0,105350.52629467729
7452,1.0426315789473686,65.0,64.0,103255.9589513321
7453,1.0426315789473686,65.0,69.0,101167.16827506345
7454,1.0426315789473686,65.0,75.0,101561.27940704375
7455,1.0426315789473686,65.0,80.0,105211.2245546799
7456,1.0426315789473686,65.0,85.0,104709.98076225721
7457,1.0426315789473686,65.0,90.0,99396.59583383515
7458,1.0426315789473686,65.0,96.0,106368.71073897905
7459,1.0426315789473686,65.0,101.0,106439.36025765381
7460,1.0426315789473686,70.0,1.0,568717.9738808707
7461,1.0426315789473686,70.0,6.0,161775.60995914717
7462,1.0426315789473686,70.0,12.0,132314.8859080194
7463,1.0426315789473686,70.0,17.0,137375.6742358628
7464,1.0426315789473686,70.0,22.0,132111.8001805235
7465,1.0426315789473686,70.0,27.0,119018.71422260936
7466,1.0426315789473686,70.0,33.0,114153.85512543023
7467,1.0426315789473686,70.0,38.0,106916.6258620171
7468,1.0426315789473686,70.0,43.0,113320.10620077257
7469,1.0426315789473686,70.0,48.0,105207.95837693797
7470,1.0426315789473686,70.0,54.0,109301.54374412548
7471,1.0426315789473686,70.0,59.0,105350.52629467731
7472,1.0426315789473686,70.0,64.0,103119.466098335
7473,1.0426315789473686,70.0,69.0,101171.56604437155
7474,1.0426315789473686,70.0,75.0,107071.21355803362
7475,1.0426315789473686,70.0,80.0,105217.48671182604
7476,1.0426315789473686,70.0,85.0,104768.25619421311
7477,1.0426315789473686,70.0,90.0,104680.75269288779
7478,1.0426315789473686,70.0,96.0,105753.10762351916
7479,1.0426315789473686,70.0,101.0,106418.85114163261
7480,1.0426315789473686,75.0,1.0,568717.9738808708
7481,1.0426315789473686,75.0,6.0,161775.60995914708
7482,1.0426315789473686,75.0,12.0,132314.88590801938
7483,1.0426315789473686,75.0,17.0,137375.6742358628
7484,1.0426315789473686,75.0,22.0,125461.03916820939
7485,1.0426315789473686,75.0,27.0,119018.71422260937
7486,1.0426315789473686,75.0,33.0,107565.43198152643
7487,1.0426315789473686,75.0,38.0,113379.68890947192
7488,1.0426315789473686,75.0,43.0,113320.10620077261
7489,1.0426315789473686,75.0,48.0,105207.95837693788
7490,1.0426315789473686,75.0,54.0,109301.54374412562
7491,1.0426315789473686,75.0,59.0,110456.2144006238
7492,1.0426315789473686,75.0,64.0,103250.0234077516
7493,1.0426315789473686,75.0,69.0,101167.16827506329
7494,1.0426315789473686,75.0,75.0,101427.82481921467
7495,1.0426315789473686,75.0,80.0,105127.87949090898
7496,1.0426315789473686,75.0,85.0,99400.79009793264
7497,1.0426315789473686,75.0,90.0,105007.40596073786
7498,1.0426315789473686,75.0,96.0,106043.56397133318
7499,1.0426315789473686,75.0,101.0,100854.81419640497
7500,1.0426315789473686,80.0,1.0,568717.9738808707
7501,1.0426315789473686,80.0,6.0,161775.60995914714
7502,1.0426315789473686,80.0,12.0,127123.22134783432
7503,1.0426315789473686,80.0,17.0,137375.6742358628
7504,1.0426315789473686,80.0,22.0,132111.8001805235
7505,1.0426315789473686,80.0,27.0,119018.71422260933
7506,1.0426315789473686,80.0,33.0,107565.43198152642
7507,1.0426315789473686,80.0,38.0,106916.62586201704
7508,1.0426315789473686,80.0,43.0,107934.43853480436
7509,1.0426315789473686,80.0,48.0,110563.08664060026
7510,1.0426315789473686,80.0,54.0,104199.4279933213
7511,1.0426315789473686,80.0,59.0,110456.21440062395
7512,1.0426315789473686,80.0,64.0,103260.38006036467
7513,1.0426315789473686,80.0,69.0,101157.54343343938
7514,1.0426315789473686,80.0,75.0,101079.30645656075
7515,1.0426315789473686,80.0,80.0,99791.5242489876
7516,1.0426315789473686,80.0,85.0,99312.86624674042
7517,1.0426315789473686,80.0,90.0,99695.5114370156
7518,1.0426315789473686,80.0,96.0,106388.59455857755
7519,1.0426315789473686,80.0,101.0,106282.58244999535
7520,1.0426315789473686,85.0,1.0,568717.9738808707
7521,1.0426315789473686,85.0,6.0,161775.6099591471
7522,1.0426315789473686,85.0,12.0,132314.88590801938
7523,1.0426315789473686,85.0,17.0,130818.2035298718
7524,1.0426315789473686,85.0,22.0,125461.0391682094
7525,1.0426315789473686,85.0,27.0,125559.47240580486
7526,1.0426315789473686,85.0,33.0,114153.85512543026
7527,1.0426315789473686,85.0,38.0,113379.688909472
7528,1.0426315789473686,85.0,43.0,113320.10620077267
7529,1.0426315789473686,85.0,48.0,110563.08664060026
7530,1.0426315789473686,85.0,54.0,109301.5437441256
7531,1.0426315789473686,85.0,59.0,105350.52629467717
7532,1.0426315789473686,85.0,64.0,103250.02340775152
7533,1.0426315789473686,85.0,69.0,106628.2062935824
7534,1.0426315789473686,85.0,75.0,101073.52510025326
7535,1.0426315789473686,85.0,80.0,105268.46818813127
7536,1.0426315789473686,85.0,85.0,104775.90446355632
7537,1.0426315789473686,85.0,90.0,99528.05492533001
7538,1.0426315789473686,85.0,96.0,100467.36681140607
7539,1.0426315789473686,85.0,101.0,106255.0692331287
7540,1.0426315789473686,91.0,1.0,568717.9738808707
7541,1.0426315789473686,91.0,6.0,161775.6099591472
7542,1.0426315789473686,91.0,12.0,127123.22134783429
7543,1.0426315789473686,91.0,17.0,137375.67423586277
7544,1.0426315789473686,91.0,22.0,132111.8001805235
7545,1.0426315789473686,91.0,27.0,119018.71422260937
7546,1.0426315789473686,91.0,33.0,114153.85512543023
7547,1.0426315789473686,91.0,38.0,106916.6258620171
7548,1.0426315789473686,91.0,43.0,113320.1062007726
7549,1.0426315789473686,91.0,48.0,110563.08664060012
7550,1.0426315789473686,91.0,54.0,104199.42799332118
7551,1.0426315789473686,91.0,59.0,105199.74679150111
7552,1.0426315789473686,91.0,64.0,103125.40164191563
7553,1.0426315789473686,91.0,69.0,106628.20629358235
7554,1.0426315789473686,91.0,75.0,101218.5424006972
7555,1.0426315789473686,91.0,80.0,99586.50213291835
7556,1.0426315789473686,91.0,85.0,104929.75201604769
7557,1.0426315789473686,91.0,90.0,105238.94697913325
7558,1.0426315789473686,91.0,96.0,100810.12667155814
7559,1.0426315789473686,91.0,101.0,106409.25960313965
7560,1.0426315789473686,96.0,1.0,568717.9738808707
7561,1.0426315789473686,96.0,6.0,161775.6099591471
7562,1.0426315789473686,96.0,12.0,132314.8859080194
7563,1.0426315789473686,96.0,17.0,130818.20352987177
7564,1.0426315789473686,96.0,22.0,132111.8001805235
7565,1.0426315789473686,96.0,27.0,125559.4724058049
7566,1.0426315789473686,96.0,33.0,114153.8551254302
7567,1.0426315789473686,96.0,38.0,113379.68890947201
7568,1.0426315789473686,96.0,43.0,107934.43853480431
7569,1.0426315789473686,96.0,48.0,105207.95837693804
7570,1.0426315789473686,96.0,54.0,109301.54374412567
7571,1.0426315789473686,96.0,59.0,110305.43489744786
7572,1.0426315789473686,96.0,64.0,103255.95895133216
7573,1.0426315789473686,96.0,69.0,101035.10727109291
7574,1.0426315789473686,96.0,75.0,106933.88610981664
7575,1.0426315789473686,96.0,80.0,99791.52424898747
7576,1.0426315789473686,96.0,85.0,104570.60665054196
7577,1.0426315789473686,96.0,90.0,105007.405960738
7578,1.0426315789473686,96.0,96.0,100402.00229084576
7579,1.0426315789473686,96.0,101.0,101217.17293801386
7580,1.0426315789473686,101.0,1.0,568717.9738808708
7581,1.0426315789473686,101.0,6.0,161775.6099591472
7582,1.0426315789473686,101.0,12.0,132314.88590801944
7583,1.0426315789473686,101.0,17.0,130818.20352987183
7584,1.0426315789473686,101.0,22.0,132111.8001805235
7585,1.0426315789473686,101.0,27.0,125559.47240580486
7586,1.0426315789473686,101.0,33.0,114153.85512543023
7587,1.0426315789473686,101.0,38.0,113379.68890947188
7588,1.0426315789473686,101.0,43.0,107934.43853480439
7589,1.0426315789473686,101.0,48.0,105207.95837693797
7590,1.0426315789473686,101.0,54.0,109301.54374412564
7591,1.0426315789473686,101.0,59.0,105350.52629467726
7592,1.0426315789473686,101.0,64.0,103260.38006036471
7593,1.0426315789473686,101.0,69.0,106501.37236192793
7594,1.0426315789473686,101.0,75.0,101567.06076335126
7595,1.0426315789473686,101.0,80.0,105268.46818813113
7596,1.0426315789473686,101.0,85.0,104915.27857527157
7597,1.0426315789473686,101.0,90.0,104680.7526928879
7598,1.0426315789473686,101.0,96.0,106316.40722664082
7599,1.0426315789473686,101.0,101.0,100666.31120930909
7600,1.1,2.0,1.0,1123019.7769543037
7601,1.1,2.0,6.0,580597.7620693477
7602,1.1,2.0,12.0,413749.87869470037
7603,1.1,2.0,17.0,346208.49824216857
7604,1.1,2.0,22.0,308674.10091293184
7605,1.1,2.0,27.0,282703.71826632606
7606,1.1,2.0,33.0,264726.96876201726
7607,1.1,2.0,38.0,237062.45996587226
7608,1.1,2.0,43.0,233555.02739885534
7609,1.1,2.0,48.0,212141.49870770963
7610,1.1,2.0,54.0,207484.4892371856
7611,1.1,2.0,59.0,202310.66958515806
7612,1.1,2.0,64.0,191642.50839979036
7613,1.1,2.0,69.0,188032.22458005403
7614,1.1,2.0,75.0,189048.1375910368
7615,1.1,2.0,80.0,189596.9788045968
7616,1.1,2.0,85.0,189121.75273487394
7617,1.1,2.0,90.0,190473.3034156163
7618,1.1,2.0,96.0,181610.77118288667
7619,1.1,2.0,101.0,182517.10081251792
7620,1.1,7.0,1.0,606491.3412992529
7621,1.1,7.0,6.0,145302.1794015376
7622,1.1,7.0,12.0,113991.26834373732
7623,1.1,7.0,17.0,126716.97278876138
7624,1.1,7.0,22.0,108689.75846492503
7625,1.1,7.0,27.0,118504.12757451583
7626,1.1,7.0,33.0,108633.21259592389
7627,1.1,7.0,38.0,106238.00717165279
7628,1.1,7.0,43.0,101696.14348615786
7629,1.1,7.0,48.0,116654.10005596765
7630,1.1,7.0,54.0,118213.26211066091
7631,1.1,7.0,59.0,102666.01026376216
7632,1.1,7.0,64.0,104940.68248760773
7633,1.1,7.0,69.0,106073.23792355284
7634,1.1,7.0,75.0,108489.18570987324
7635,1.1,7.0,80.0,122414.9837462018
7636,1.1,7.0,85.0,112089.31783544566
7637,1.1,7.0,90.0,107079.07956487706
7638,1.1,7.0,96.0,113196.44470471753
7639,1.1,7.0,101.0,116962.64695973
7640,1.1,12.0,1.0,588865.4251010276
7641,1.1,12.0,6.0,239008.5370352765
7642,1.1,12.0,12.0,198965.23786569867
7643,1.1,12.0,17.0,180028.88571233052
7644,1.1,12.0,22.0,171589.24979045853
7645,1.1,12.0,27.0,151723.28181135052
7646,1.1,12.0,33.0,148677.41127004943
7647,1.1,12.0,38.0,154255.72015907985
7648,1.1,12.0,43.0,177196.2641456849
7649,1.1,12.0,48.0,180548.04377817773
7650,1.1,12.0,54.0,182178.50691854887
7651,1.1,12.0,59.0,155037.2353979678
7652,1.1,12.0,64.0,156476.50865138473
7653,1.1,12.0,69.0,179820.53044228014
7654,1.1,12.0,75.0,177673.88286101024
7655,1.1,12.0,80.0,176271.0650414121
7656,1.1,12.0,85.0,176289.97017470637
7657,1.1,12.0,90.0,156268.83731382497
7658,1.1,12.0,96.0,179334.62674138843
7659,1.1,12.0,101.0,156431.14187644955
7660,1.1,18.0,1.0,588865.4251010276
7661,1.1,18.0,6.0,239008.53703527647
7662,1.1,18.0,12.0,198965.23786569864
7663,1.1,18.0,17.0,180028.88571233052
7664,1.1,18.0,22.0,191294.4104062198
7665,1.1,18.0,27.0,151723.2818113506
7666,1.1,18.0,33.0,168787.6068651004
7667,1.1,18.0,38.0,153398.3621390081
7668,1.1,18.0,43.0,176501.46994965535
7669,1.1,18.0,48.0,159179.80683327388
7670,1.1,18.0,54.0,159385.1098833314
7671,1.1,18.0,59.0,155796.57193028217
7672,1.1,18.0,64.0,177346.32014304717
7673,1.1,18.0,69.0,158237.5314763052
7674,1.1,18.0,75.0,156356.87446497547
7675,1.1,18.0,80.0,176890.4226785392
7676,1.1,18.0,85.0,177353.48404416835
7677,1.1,18.0,90.0,178878.9207722981
7678,1.1,18.0,96.0,179268.14361013804
7679,1.1,18.0,101.0,157642.78554971228
7680,1.1,23.0,1.0,588865.4251010276
7681,1.1,23.0,6.0,239008.5370352765
7682,1.1,23.0,12.0,198965.23786569864
7683,1.1,23.0,17.0,199879.7551608846
7684,1.1,23.0,22.0,171589.24979045856
7685,1.1,23.0,27.0,172034.1656815909
7686,1.1,23.0,33.0,148590.1934000332
7687,1.1,23.0,38.0,174368.72979488605
7688,1.1,23.0,43.0,177277.34378226454
7689,1.1,23.0,48.0,159179.806833274
7690,1.1,23.0,54.0,181377.69059633155
7691,1.1,23.0,59.0,154959.34323506927
7692,1.1,23.0,64.0,178270.98090384022
7693,1.1,23.0,69.0,179820.53044228017
7694,1.1,23.0,75.0,156579.4327118028
7695,1.1,23.0,80.0,155212.2738521504
7696,1.1,23.0,85.0,176158.29407955447
7697,1.1,23.0,90.0,156613.5306516474
7698,1.1,23.0,96.0,178268.64941026125
7699,1.1,23.0,101.0,178423.25149125064
7700,1.1,28.0,1.0,588865.4251010276
7701,1.1,28.0,6.0,239008.53703527653
7702,1.1,28.0,12.0,198965.23786569864
7703,1.1,28.0,17.0,199879.75516088464
7704,1.1,28.0,22.0,191294.41040621977
7705,1.1,28.0,27.0,172034.16568159088
7706,1.1,28.0,33.0,148677.41127004946
7707,1.1,28.0,38.0,175142.52905949653
7708,1.1,28.0,43.0,176501.46994965535
7709,1.1,28.0,48.0,159179.80683327388
7710,1.1,28.0,54.0,182096.9090392324
7711,1.1,28.0,59.0,176706.485098926
7712,1.1,28.0,64.0,178190.7741602111
7713,1.1,28.0,69.0,180887.2173471411
7714,1.1,28.0,75.0,156476.3037955597
7715,1.1,28.0,80.0,154870.00609791005
7716,1.1,28.0,85.0,177064.40825666956
7717,1.1,28.0,90.0,178878.92077229815
7718,1.1,28.0,96.0,178425.39102777012
7719,1.1,28.0,101.0,157219.5835935058
7720,1.1,33.0,1.0,588865.4251010276
7721,1.1,33.0,6.0,239008.53703527647
7722,1.1,33.0,12.0,198965.23786569867
7723,1.1,33.0,17.0,199879.75516088476
7724,1.1,33.0,22.0,191294.41040621977
7725,1.1,33.0,27.0,172034.16568159088
7726,1.1,33.0,33.0,168787.60686510033
7727,1.1,33.0,38.0,154172.16140361867
7728,1.1,33.0,43.0,156354.06054939303
7729,1.1,33.0,48.0,159909.66077223976
7730,1.1,33.0,54.0,160267.52408486526
7731,1.1,33.0,59.0,155037.23539796786
7732,1.1,33.0,64.0,177346.32014304717
7733,1.1,33.0,69.0,158315.99017892228
7734,1.1,33.0,75.0,177673.88286100994
7735,1.1,33.0,80.0,177113.7703388641
7736,1.1,33.0,85.0,155609.84779139637
7737,1.1,33.0,90.0,156684.68896368626
7738,1.1,33.0,96.0,177951.61288420332
7739,1.1,33.0,101.0,179488.94840450445
7740,1.1,38.0,1.0,588865.4251010276
7741,1.1,38.0,6.0,239008.53703527647
7742,1.1,38.0,12.0,198965.23786569864
7743,1.1,38.0,17.0,199879.7551608847
7744,1.1,38.0,22.0,171589.24979045845
7745,1.1,38.0,27.0,172034.16568159094
7746,1.1,38.0,33.0,168874.82473511653
7747,1.1,38.0,38.0,174368.7297948861
7748,1.1,38.0,43.0,156354.060549393
7749,1.1,38.0,48.0,159179.806833274
7750,1.1,38.0,54.0,159466.7077626479
7751,1.1,38.0,59.0,155796.57193028205
7752,1.1,38.0,64.0,156476.5086513847
7753,1.1,38.0,69.0,180666.59872395813
7754,1.1,38.0,75.0,177451.32461418258
7755,1.1,38.0,80.0,177113.7703388642
7756,1.1,38.0,85.0,154358.78100684873
